,photo_url,captions,hashtags,interest
1399,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e15/11116929_405050329668081_1381822206_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=_D9XKX2UknMAX-tq0wx&oh=738c171d42fc2aabffde479947580798&oe=5F022309,This feast brought to you by @artwmn,"['freddys', 'hotdogs', 'shoestringfries', 'cheeseburgerlettucewrap']",industry
1400,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e15/11111468_1416736435301978_624894679_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=3303t7m2slkAX_ENjX6&oh=a164325d252d00dc3d708316f70949eb&oe=5F010131,"Look who stopped by our Wichita Plazzio Freddy's for lunch today! The one and only Gregg Marshall, Wichita State's men's basketball coach. He must have good taste photo compliments of @preistsherif","['watchus', 'wushock']",industry
1401,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e15/11078640_851927088212461_38815505_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=3wXM_gQh7XQAX_R4o90&oh=66792deb39db90784166bc5e6bca0311&oe=5F01EB2F,Just announced! Hot fudge is our 2015 March Toppings Madness champion,"['hotfudge', 'ilovefreddys', 'frozencustard']",industry
1402,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e15/11078704_672106882893960_2050890693_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=1M5uD5femI4AX8EalR1&oh=dd0c503bbd2a85d5ff2e83c7bac3da2f&oe=5F00EE44,Date night? ...Date night. Photo by @krissina_tori,"['datenight', 'ilovefreddys']",industry
1403,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e15/11055673_841342395957591_646992751_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=X1FXG9GIhyoAX-T76nz&oh=b36ddfc7d412faecb70d72c84aa344dc&oe=5F02632D,"Down to the final round in Freddy's March Toppings Madness. Which topping will win it all ...Text ""Freddy's"" to 72727 to vote for the champion now! ...(Msg & data rates may apply. Consent isn't required to buy products or services. Up to 2 msg/month. Text STOP to stop. HELP for help. See privacy policy: http://www.freddysusa.com/privacypolicy)","['freddys', 'ilovefreddys', 'hotfudge', 'brownie']",industry
1404,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e15/10952590_785432444880578_1811897880_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=Gu4UeAvjs0IAX_k7pIF&oh=a96a605c6739a09f6caeb46da155f650&oe=5F025B08,"Down to four toppings in Freddy's March Toppings Madness tournament. Text ""Freddy's"" to 72727 to vote for your favorite (Msg & data rates may apply. Consent isn't required to buy products or services. Up to 2 msg/month. Text STOP to stop. HELP for help. See privacy policy: www.freddysusa/privacypolicy)","['reeses', 'brownies', 'fudge', 'oreo']",industry
1405,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e15/11033066_1546149598983915_246337413_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=OkMCmwM5g28AX8lEQgk&oh=67e32373a3684a69bfb9ac921047e326&oe=5F02A172,to Mint n' Oreo Concretes! Cheers to family! Photo by @junebugg208,"['ilovefreddys', 'concrete', 'frozencustard', 'Cheers', 'mintnoreo']",industry
1406,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e15/11055660_757968874319260_1622005342_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=0QwmbEmfEOAAX8U7_z5&oh=12fc56789b62a518a5cbae4376ba6ec9&oe=5F02289F,"It's Brownie vs. Cookie Dough in the Midwest bracket. Who will come out on top? Text ""Freddys"" to 72727 to vote for your favorites. 2+ msg/month. Text STOP to cancel. HELP for help. Msg & data rates may apply. Privacy policy: www.freddysusa.com/privacypolicy",[],industry
1407,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e15/1209615_1604033409812718_155642943_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=4jYoCn8lynsAX_WsDVX&oh=ed46b99faf481237535d6de9ee5377ec&oe=5F03B0E5,"16 toppings left in March Toppings Madness! Are your faves still in the tourney? Text ""Freddys"" to 72727 to find out",['ilovefreddys'],industry
1408,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e15/11055538_874852145904506_1288290920_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=NjyU9iMFoBQAX88lVY5&oh=d20359598deb0982d793b9d2eb24794d&oe=5F01963E,Trainer hat: completed.,[],industry
1409,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e15/11018503_743729035726452_2119856273_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=3focK6KbZUIAX8k51aM&oh=9f40b763b65e57c713aa6db057e9e11e&oe=5F02D4FB,This concrete will turn your world upside down!,[],industry
1410,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e15/11055864_1647376508819246_528897820_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=mQ9ZFpjuy18AX9BMbqp&oh=71afe8d78340c521465e34b433de4418&oe=5F02EF36,It's your lucky day,"['pattymelt', 'cookiesandwich', 'mintoreo', 'frozencustard', 'stpatricksday']",industry
1411,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e15/11005151_738752506222289_1404971125_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=VD19olS4SKwAX-gmpZM&oh=3d58a4f5cfcc124ae8d67128e6f4cd6a&oe=5F013615,"Freddy and our Wichita, KS Rock team presented The Airman & Family Readiness Center of McConnell Air Force Base a $6,000 check over the weekend. $5,500 was raised throughout 2014 by guests of all six Wichita-area Freddys, the other $500 is a personal donation from the Rock team","['ilovefreddys', 'donate', 'giveback', 'giftofgiving', 'freddysusa', 'supportourtroops']",industry
1412,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e15/11022829_1586273218295527_1552266214_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=PZ6r3bcfIjEAX9K7boK&oh=2344730ad3b068ed9d021bffabc7271a&oe=5F029FB5,"Ready for the big games? So are we! Vote for your favorite toppings in Freddy's March Toppings Madness by texting ""Freddy's"" to 72727 (2+msg/month. Text STOP to cancel HELP for help. Msg & data rates may apply. Privacy policy: www.freddysusa.com/privacypolicy/)","['freddys', 'ilovefreddys', 'fun', 'strawberries']",industry
1413,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e15/11055711_862633563780512_1775695870_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=d1LZyZvOet4AX8EoOu8&oh=6d700d7adb4172baeba79420865531bf&oe=5F02E9E1,Catch Freddy's Fish and Chips before it gets away,"['wildcaught', 'fishandchips', 'ilovefreddys', 'freddys', 'alaskancod']",industry
1414,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e15/11015606_800416323368625_1493583647_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=HzTm8yRoAn4AX_VfIOF&oh=64a8272996931c3d897a8c7b595dbf81&oe=5F034B71,It's all about that Fry Sauce. Double tap if you agree! Photo by @pastaandpearls,"['ilovefreddys', 'frysauce', 'steakburger', 'shoestringfries', 'freddysusa']",industry
1415,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e15/11022836_801064633302644_1770671710_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=areIPDTKuCYAX8VMgjf&oh=62feddfb83f8d7a4042131c99297c53a&oe=5F03D3A1,"Love me (chicken) tender, Love me true All my dreams fulfilled For my darlin I love you. Photo by @jayanncee","['freddys', 'ilovefreddys', 'shoestringfries', 'chickentenders']",industry
1416,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e15/10903674_843445005728246_282824253_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=Hf75bWh5bP8AX__bQ1L&oh=135ae165ce5895a6cf685169bf016a0c&oe=5F013DC4,"We're coming for you, Jacksonville","['comingsoon', 'jacksonville', 'florida', 'freddys']",industry
1417,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e15/11032799_1549682675306073_485342773_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=tOijXSZ52egAX-OmyGm&oh=f3c174c90f2069a3e366679c311bc90a&oe=5F032C7D,"Halfway to Friday, friends! Eat it up. Photo by @pao__rodriguez @viennabeef","['ilovefreddys', 'hotdog', 'steakburger', 'shoestringfries', 'freddysusa']",industry
1418,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e15/11005231_793037660775182_1356827117_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=TyBJVgBefuEAX9Kg06T&oh=52e141c4486fabdc5da48e7cb7361785&oe=5F0054B5,The Mint n' Oreo Concrete is back! The perfect cure for a case of the Mondays. Photo by @lilmissrrt,"['ilovefreddys', 'frozencustard', 'mintandoreo']",industry
1419,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e15/11005213_843990078976282_83311345_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=YrlHIj7WofQAX_GIgo_&oh=e43567f3ffcf3b988039e230261c65e3&oe=5F040B84,Can you guess where the Freddy's limo is this weekend? Hint: check the weather. This location opens to the public tomorrow,"['frozencustard', 'openingsoon', 'stretchlimo', 'steakburgers', 'freddys']",industry
1420,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e15/11015507_565244580245470_1900846558_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=vOjXcqbD3ngAX9WJPmE&oh=1c1532f9b1daa9f6f53e7b5e40358a67&oe=5F02A4A9,Spread the word! Let's celebrate,"['freddys', 'frozencustard', 'happybirthdayfreddy']",industry
1421,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e15/10979623_825384284200770_241569607_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=Tiu9rCCOpv8AX9BQloe&oh=c8a71f7d3f71783622ae928500344201&oe=5F01B561,"Did someone say ""bacon"" and ""chili cheese fries?"" What a great way to celebrate hump day! Photo by @college_girl_eats","['ilovefreddys', 'wednesdaygoodness', 'chilicheesefries', 'freddysusa', 'freddys', 'ilovebacon']",industry
1422,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e15/10979607_912039818828874_721244513_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=_GA6CHOgAqYAX8ozujm&oh=ed422e928ce02d2992eb2485b2030992&oe=5F01ECAD,"Freddy turns 90 on Tuesday and wants to celebrate with YOU! Now through Thursday, enjoy 90 single cake cones and dishes. Pictured here is our Broomfield Flatirons, CO crew. Happy birthday, Freddy","['ilovefreddys', '90centcustard', 'frozencustard', 'happybirthday']",industry
1423,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e15/11018357_347072165480985_1583461351_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=9Km-A7lwgPgAX9sDATG&oh=ea860d4e395acec5d3ea7bcbc1d55794&oe=5F024456,"Rise and shine, Fred-heads! Photo by @artr94","['ilovefreddys', 'frozencustard', 'freddysusa']",industry
1424,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e15/10995088_768392169901782_1554399532_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=4BcRBMpohngAX8DfVFk&oh=0439a55296828cd3d459befdf0df1f28&oe=5F008D53,"Happy birthday, George","['freddysusa', 'presidentsday', 'birthdaytreat']",industry
1425,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e15/10963957_364040860446537_482875034_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=ABToo23_RH0AX8w3Bxc&oh=c143efa7ce9b4b8da0741b02b195bc53&oe=5F00EC84,True story,"['happyfreddysday', 'happyvalentinesday']",industry
1426,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e15/10995100_726670547449366_326635111_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=aTE8BHYciOwAX9-DjVk&oh=749c1db44a526e0dac107959dffb4f33&oe=5F016C2B,Because Friday. Photo by @jadejonesten,"['fridaytreat', 'frozencustard', 'browniedelight', 'sundae', 'freddys']",industry
1427,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e15/10986400_1403564456612656_663499436_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=de3hmA95Gx4AX_FLlS2&oh=b6fc62cee0ff70b53994b7e218e232ce&oe=5F016DBD,Minnesota! Your second Freddy's is now open in Maple Grove at 11600 Fountains Dr. See you soon,"['maplegrove', 'nowopen', 'freddysusa', 'freddys', 'minnesota']",industry
1428,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e15/10919156_860562303985577_1859848538_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=G_q9iGQ29CwAX9FHp_P&oh=f30b0a90f7d7bded9903978a1117bac1&oe=5F03DC36,"Number 4, anyone?? Photo by @jonigreer @viennabeef AND a","['steakburger', 'ilovefreddys', 'freddysusa', 'hotdog']",industry
1429,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e15/914498_340603286137612_411635990_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=0lIq1dPsWpUAX_I4fKL&oh=e1f4cb2f7e8bd28df9bb93d6b2a3b67c&oe=5F02B571,Turtle Sundaes...what dreams are made of. Photo by @_mende,"['freddys', 'turtlesundae', 'frozencustard', 'sweetdreams']",industry
1430,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e15/10932117_1549679258623546_282328921_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=Ukm8MbeKTeQAX8oCt60&oh=bd38cbb78f8cd4945bce595f0e285fa3&oe=5F01E1F2,was a bit distracted last night,"['leftshark', 'ourbad']",industry
1431,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e15/10946422_1548964838724155_1789996078_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=RjsdvfSBUe8AX94gZi5&oh=b279938cb625ff5bffdb320800110e18&oe=5F004677,,[],industry
1432,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e15/10948936_742992815796274_393100437_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=328XpGjSyCIAX_BNnpE&oh=c59f20d067b444e0d1e2964809045018&oe=5F0411F7,Because...it's Friday. Photo by @jklos316,"['ilovefreddys', 'freddysusa']",industry
1433,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e15/10894907_1622848031267546_1738358767_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=Dw5JAN5u7sAAX-EVwiU&oh=a61f3bbbc7e8b9fc3536ad55b9cc328d&oe=5F011915,The Salted Caramel Apple Pie Concrete. Have you had it yet? @alexbustillos4453 has,"['freddys', 'saltedcaramel', 'freddysusa', 'applepie']",industry
1434,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e15/10611017_758738064221795_1997754514_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=cY2WLRDpuA4AX-P112Z&oh=7f7927fc44db701e7965f1d1d47f814d&oe=5F01F797,and a side of sunset please!,[],industry
1435,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e15/928955_1545398299070059_1684791750_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=iampctv7is8AX8j7I-p&oh=2f75b72323c8251a4cafc62e33192a3d&oe=5F04277E,Birthdays are best spent at . Good times brought to you by @wock_it_out,"['ilovefreddys', 'sweetcelebration', 'freddys.', 'frozencustard']",industry
1436,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e15/10890972_666009946849798_1904058699_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=LCpjHO7hU70AX8TgH4q&oh=800f8edd31adeac7ab245f9f07d86b35&oe=5F021C23,New Freddy's opening tomorrow! Can you guess where?,[],industry
1437,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e15/10914203_1556660191239533_1276620246_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=Td0sqmhDFVQAX_BVBQe&oh=cd3bfe166fe12cc02be27db5f4e33963&oe=5F017F28,Turn into photo by @je_nn_012,"['ilovefreddys', 'hawaiiandelight', 'dirtnworms', 'frozencustard', 'sundayfunday', 'sundaefunday']",industry
1438,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e15/10919337_1560507377536314_468626866_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=bw_bqZ0QlscAX-OW8n8&oh=c8ee8fc2eab935ae1e71c24ed23be016&oe=5F02BC52,Dinner plans made. Photo by @joshkosh7,"['freddys', 'ilovefreddys', 'freddysusa']",industry
1439,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e15/10932406_1530898640511482_1213529590_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=-pO3pavhSo4AX86AWv-&oh=34da1de6810b02d457a76e624bb19885&oe=5F03E761,"Introducing the Salted Caramel Apple Pie Concrete, available through February 4. It's apple pie, a la mode photo by @lisastoutphoto","['frozencustard', 'goodness', 'freddysusa', 'applepie', 'saltedcaramel']",industry
1440,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e15/10919646_782927145076612_2137193078_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=NRy7YTPJzIcAX878G3i&oh=c83cc32eb612682fb733ca1497987756&oe=5F03EECD,Have you had the Philly yet? Only a few more weeks to grab one. Photo by @rosa_delrey,"['freddys', 'phillycheesesteak', 'steakburgers']",industry
1441,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e15/10899031_575630885904619_851406521_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=gRDpxBBYJsEAX84nA5q&oh=d6c7c300b01fc2c3a876791c31d90194&oe=5F034131,This work of art brought to you by @mariaellen and,['freddys'],industry
1442,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e15/10919625_771401099564056_298335762_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=2KKQwVOIEvQAX9oT8vs&oh=af976c38af6cf79ed5a1eda157c76127&oe=5EDAECA5,Here's to another great year! Cheers,"['ilovefreddys', 'frozencustard', 'happy2015', 'steakburgers', 'peaceloveandfreddys', 'weloveourfans']",industry
1443,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e15/10864743_1553404591567052_717041352_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=D577skFTH0QAX8xqVdv&oh=56ee5841e22f1323a8b059ed012e5160&oe=5F0336E3,"Strawberry sundae? Yes, please! Photo by @samanthadavis10","['goodidea', 'frozencustard', 'strawberry', 'snack', 'freddys', 'yum']",industry
1444,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e15/10881793_755650411194793_371369330_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=_BZllv3nx7YAX_J8T7x&oh=f2b8c5c3a7e02591f081aafd28fa9661&oe=5F017226,End 2014 right! Photo by @victoriasecret23,"['sprinkles', 'celebrate', 'frozencustard', 'freddys', 'NYE', '2015']",industry
1445,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e15/1740027_1414115595547373_7651024_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=jXrD8-RZtPgAX-jv5GT&oh=0aeefcb1715919451eec0882dfe457ee&oe=5F035E66,Total by @ike_da_wolf,"['freddys', 'noms', 'yum']",industry
1446,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e15/10865096_883381125036020_242855176_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=Cf0Z9hR0FfgAX93MGdQ&oh=6658516e33629b64950004f29b6c4baf&oe=5F014766,Philly Cheesesteak Fries sub Swiss cheese! This tasty creation brought to you @stevey212 and @jklos316,"['freddys', 'phillyfries', 'yum']",industry
1447,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e15/10535155_693906697383486_1954877529_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=wwhkKb6xoYsAX81ZsG0&oh=0dfea0e930173a2126472fa8093ba4cb&oe=5F038A0F,This birthday boy got to travel in style! Happy birthday! Photo by @jdpards#ilovefreddys,"['freddys', 'limo', 'celebrate']",industry
1448,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e15/10838799_1519892518259386_1036587720_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=N0F3i7OBEfUAX8XLIJm&oh=8e439847906af0f1b485965ac920cb21&oe=5F00AFC5,"Look who stopped by our Emporia, KS Freddy's last night","['holidaycheer', 'ilovefreddys', 'santalovesfreddys', 'everybodylovesfreddys']",industry
1449,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e15/10864950_748600908543677_234245552_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=7fhODkp9jaIAX__lxkp&oh=7cd96e7416191650b52ada35878c3406&oe=5F013826,Afternoon snack brought to you by @fnk87,"['cookiesandwich', 'yum', 'frozencustard', 'oreo']",industry
1450,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e15/10838527_976374979042526_964773019_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=JW1C6SClVyoAX-vXjY6&oh=cb4545235763c10be887c28bf836a5cf&oe=5F02539F,Turtle Sundae photo by @turtletwn7,"['ilovefreddys', 'hotfudge', 'pecans', 'frozencustard', 'caramel']",industry
1451,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e15/10817806_989571907725000_1715900874_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=bjnwmAS8eo4AX947XgO&oh=082d9f6562a858631da26b675b50e0e7&oe=5F00FCBE,Dinner. Brought to you by @bugchucker,"['freddys', 'steakburger', 'ilovefreddys', 'bacon']",industry
1452,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e15/10848440_1579988538884141_1652246582_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=7zSyAL3xaJ8AX-UPXNs&oh=92c52c5cbae20eb1f4aadc0cc176be80&oe=5F00D6C2,Only two more weeks to grab this tasty treat photo by @rocknjo,"['peppermint', 'ilovefreddys', 'concrete', 'mocha', 'frozencustard']",industry
1453,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e15/10843738_758280864240588_2133802458_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=-o3bjjJ7JmMAX-TPVK0&oh=d7fcd52ee1983b2d91441f12735e3e7f&oe=5F00F75C,Weekends are better with a cherry on top. Photo by @nbadillo3,"['freddys', 'noms', 'ilovefreddys', 'frozencustard']",industry
1454,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e15/10809650_1404540969836845_1447028175_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=_URR8s0ghCEAX9G8BiW&oh=9f1be7e80f893700ca58a235526e6d6f&oe=5F00F338,Our newest Omaha location opens tomorrow at 2920 S. 180th St. That's one good looking Freddy's,"['freddys', 'Omaha', 'NE']",industry
1455,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e15/10818109_575651462578674_1202833020_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=GH-gwX9OM38AX_3F2-8&oh=9345521376192eaae145bf3c75f47262&oe=5F03178D,"Plus, if you buy a $25+ of gift cards, we will throw in a FREE bottle of Freddy's Famous Seasoning. 'Tis the seasoning","['freddys', 'cybermonday', 'ourgifttoyou', 'happyholidays']",industry
1456,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e15/10787768_1528172914107936_1195782017_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=OOMwFfvvL3AAX8IX-0o&oh=4791bdad74ddc48588bb927bc01fe577&oe=5F01E06D,"The PBC&B is basically breakfast, right? Right?! Photo by @sbmanning","['bananas', 'ilovefreddys', 'peanutbuttercups', 'frozencustard', 'pbcb', 'freddys']",industry
1457,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e15/10831913_700751023354030_255507611_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=y6sy3EUwkEgAX_oyD_t&oh=089c3b12b8f3aa7e7f097f0823323724&oe=5F039F1A,photo cred goes to @jamarsowavyi @viennabeef,"['hotdogs', 'ilovefreddys', 'shoestringfries', 'steakburgers']",industry
1458,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e15/10475125_589449417822012_782135511_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=3-6g0pgshLYAX9fhqyf&oh=0bceab033cb22f60f48cf48e5e585991&oe=5F021CA2,"This year, and every year, we are thankful for our growing Freddy's family. Thanks to all of our team members, managers, operators and franchisees for being a part of this great family. Can you guess which location this is","['thanksgiving', 'love', 'family', 'freddys', 'thankful']",industry
1459,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e15/10802874_496762250463804_549181524_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=V9r1ykvsSO8AX9_2vnL&oh=ce28b96282d8816bd68970d2f8668b26&oe=5F01431F,The Peppermint Mocha Concrete. The perfect holiday treat! Photo by @stevey212,"['ilovefreddys', 'concrete', 'happyholidays', 'frozencustard', 'peppermintmocha', 'freddys', 'happybelly']",industry
